trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
348,False,"{'a': 0.08737800079516442, 'e': 0.030272460413199778}",25,13,-14.644698986759897,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
349,False,"{'a': 0.0869411107911886, 'e': 0.02996973580906778}",30,1,21.73710639570867,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
350,False,"{'a': 0.08650640523723266, 'e': 0.029670038450977102}",20,8,23.403433594163157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.0860738732110465, 'e': 0.02937333806646733}",20,3,26.930731739832297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.08564350384499125, 'e': 0.029079604685802656}",30,19,18.599335112833867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.0852152863257663, 'e': 0.02878880863894463}",30,23,16.115731334118365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.08478920989413746, 'e': 0.02850092055255518}",35,20,28.085825022470388,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.08436526384466678, 'e': 0.02821591134702963}",20,8,20.104573192341007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.08394343752544345, 'e': 0.027933752233559334}",20,0,-27.38786137300299,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
357,False,"{'a': 0.08352372033781623, 'e': 0.027654414711223742}",20,0,33.369982556506315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
358,False,"{'a': 0.08310610173612715, 'e': 0.027377870564111503}",20,4,23.707396369803153,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.08269057122744651, 'e': 0.02710409185847039}",25,8,26.641672095861004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.08227711837130929, 'e': 0.026833050939885684}",25,0,-19.404352672991227,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
361,False,"{'a': 0.08186573277945274, 'e': 0.026564720430486827}",25,7,17.495715458496598,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.08145640411555546, 'e': 0.026299073226181958}",20,15,9.407226767326083,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.0810491220949777, 'e': 0.026036082493920136}",20,10,-23.026366274508472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
364,False,"{'a': 0.0806438764845028, 'e': 0.025775721668980935}",20,10,17.61914394380796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.08024065710208028, 'e': 0.025517964452291125}",30,20,18.330290646605018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.07983945381656989, 'e': 0.025262784807768213}",25,14,20.441946575847076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.07944025654748704, 'e': 0.025010156959690534}",20,5,23.728344866042814,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.0790430552647496, 'e': 0.024760055390093627}",30,17,20.320121807753413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.07864783998842585, 'e': 0.02451245483619269}",20,0,28.56985541518687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.07825460078848372, 'e': 0.024267330287830763}",20,12,14.000891761050815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.0778633277845413, 'e': 0.024024656984952455}",30,20,22.77227550671484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.0774740111456186, 'e': 0.02378441041510293}",20,10,22.169439248645773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.07708664108989051, 'e': 0.0235465663109519}",25,12,26.64777762067605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.07670120788444106, 'e': 0.02331110064784238}",30,11,22.806897366633127,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.07631770184501885, 'e': 0.02307798964136396}",30,16,25.803065572656962,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.07593611333579375, 'e': 0.022847209744950317}",25,2,41.16762339821654,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.07555643276911478, 'e': 0.022618737647500813}",30,12,28.606556634179306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.07517865060526921, 'e': 0.022392550271025807}",25,0,34.44570542974789,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
379,False,"{'a': 0.07480275735224286, 'e': 0.022168624768315548}",20,9,20.440397867243774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.07442874356548164, 'e': 0.021946938520632394}",20,14,11.004990765333353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.07405659984765424, 'e': 0.02172746913542607}",20,9,21.079243013082447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.07368631684841596, 'e': 0.021510194444071807}",20,15,10.631559076234879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.07331788526417389, 'e': 0.021295092499631088}",20,16,6.020760109867119,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.07295129583785302, 'e': 0.02108214157463478}",25,8,27.350709422683323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.07258653935866376, 'e': 0.02087132015888843}",30,0,44.32233333786048,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.07222360666187043, 'e': 0.020662606957299545}",25,0,-1.3898252935024316,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
387,False,"{'a': 0.07186248862856108, 'e': 0.02045598088772655}",25,17,15.528679633920296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.07150317618541828, 'e': 0.020251421078849283}",25,20,9.046480526413506,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.07114566030449118, 'e': 0.02004890686806079}",25,20,9.23339621010692,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.07078993200296872, 'e': 0.019848417799380184}",20,14,11.181189109230438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.07043598234295388, 'e': 0.01964993362138638}",35,0,55.199821879959,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.07008380243123911, 'e': 0.019453434285172516}",20,11,16.488104940954965,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.06973338341908292, 'e': 0.01925889994232079}",20,16,8.846251434819676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.0693847165019875, 'e': 0.019066310942897582}",20,12,13.969631609320672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.06903779291947756, 'e': 0.01887564783346861}",20,11,16.61667284353798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.06869260395488018, 'e': 0.018686891355133923}",30,16,26.103574093455478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.06834914093510577, 'e': 0.01850002244158258}",25,17,17.02068252176545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.06800739523043024, 'e': 0.018315022217166757}",25,0,37.53070226638519,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.0676673582542781, 'e': 0.018131871994995087}",25,16,16.243884748269934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.0673290214630067, 'e': 0.017950553275045137}",20,10,17.292755149855424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.06699237635569166, 'e': 0.017771047742294686}",25,19,9.939953483895646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.06665741447391321, 'e': 0.01759333726487174}",20,7,25.065910219564024,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.06632412740154364, 'e': 0.017417403892223023}",25,1,19.850993226804547,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.06599250676453593, 'e': 0.01724322985330079}",25,2,35.52925264636051,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.06566254423071324, 'e': 0.017070797554767782}",30,19,21.522258338821562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.06533423150955968, 'e': 0.016900089579220106}",20,10,-22.915658405663372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
407,False,"{'a': 0.06500756035201188, 'e': 0.016731088683427903}",25,17,14.54155143264498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.06468252255025182, 'e': 0.016563777796593626}",20,12,17.7154967677684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.06435910993750056, 'e': 0.016398140018627688}",30,19,18.42752959951153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.06403731438781306, 'e': 0.01623415861844141}",20,11,14.802102855216544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.06371712781587399, 'e': 0.016071817032256998}",35,17,29.055146277350833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.06339854217679462, 'e': 0.015911098861934425}",20,6,3.568102841350217,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
413,False,"{'a': 0.06308154946591064, 'e': 0.015751987873315082}",25,5,30.525487140999616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.0627661417185811, 'e': 0.015594467994581931}",20,11,16.96445079319746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.06245231100998819, 'e': 0.015438523314636111}",25,16,14.256574338112618,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.06214004945493825, 'e': 0.01528413808148975}",20,0,33.25202052965569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
417,False,"{'a': 0.06182934920766356, 'e': 0.015131296700674854}",25,19,13.640192073480264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.06152020246162524, 'e': 0.014979983733668104}",35,13,35.004642836642624,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.06121260144931711, 'e': 0.014830183896331423}",20,2,29.635272930747398,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.06090653844207053, 'e': 0.014681882057368109}",20,16,8.260264538581724,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.060602005749860174, 'e': 0.014535063236794427}",20,16,7.949089339097746,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.06029899572111087, 'e': 0.014389712604426484}",30,7,41.08229179239555,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.059997500742505316, 'e': 0.014245815478382218}",30,22,-8.19084470067455,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
424,False,"{'a': 0.05969751323879279, 'e': 0.014103357323598397}",25,0,28.135269892880174,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
425,False,"{'a': 0.059399025672598825, 'e': 0.013962323750362412}",30,16,31.16392354038574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.05910203054423583, 'e': 0.013822700512858787}",20,16,8.467980122065228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.058806520391514655, 'e': 0.013684473507730199}",20,12,15.486434470872398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.05851248778955708, 'e': 0.013547628772652897}",20,0,31.9519530388518,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.05821992535060929, 'e': 0.013412152484926368}",25,17,12.630452622956362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.05792882572385625, 'e': 0.013278030960077104}",25,14,10.353358018130175,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.05763918159523697, 'e': 0.013145250650476333}",25,14,23.023043920899653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.05735098568726078, 'e': 0.01301379814397157}",30,15,-13.449291549106539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
433,False,"{'a': 0.057064230758824476, 'e': 0.012883660162531854}",20,12,13.66250212918383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.056778909605030355, 'e': 0.012754823560906535}",30,15,34.22007400769456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.0564950150570052, 'e': 0.01262727532529747}",20,9,19.470453590006823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.056212539981720176, 'e': 0.012501002572044496}",30,20,17.19199887291092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.055931477281811574, 'e': 0.01237599254632405}",30,18,24.461176446088608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.055651819895402514, 'e': 0.012252232620860809}",35,27,16.255685226773156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.0553735607959255, 'e': 0.012129710294652202}",20,12,15.847981188867504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.055096692991945875, 'e': 0.01200841319170568}",20,6,24.208229648418666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.054821209526986145, 'e': 0.011888329059788622}",25,14,19.805311367500885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.05454710347935122, 'e': 0.011769445769190735}",20,13,13.004266984862925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.05427436796195446, 'e': 0.011651751311498829}",20,8,23.106351698914818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.05400299612214469, 'e': 0.01153523379838384}",20,8,20.731093810734418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.053732981141533964, 'e': 0.011419881460400001}",25,15,18.446176768764328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.053464316235826294, 'e': 0.011305682645796001}",20,16,9.556143803722529,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.05319699465464716, 'e': 0.011192625819338041}",20,6,-16.012329037434014,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
448,False,"{'a': 0.052931009681373924, 'e': 0.011080699561144661}",25,15,14.956263761618317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.05266635463296705, 'e': 0.010969892565533214}",30,16,26.50090893080894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.052403022859802216, 'e': 0.010860193639877882}",25,9,27.329948915317896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.05214100774550321, 'e': 0.010751591703479103}",20,0,32.33379482149338,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.05188030270677569, 'e': 0.010644075786444312}",25,13,11.325247601712435,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.051620901193241815, 'e': 0.01053763502857987}",25,14,17.270290889191337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.05136279668727561, 'e': 0.01043225867829407}",20,0,11.162902394414447,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.051105982703839224, 'e': 0.01032793609151113}",20,0,22.36298250170907,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
456,False,"{'a': 0.05085045279032003, 'e': 0.010224656730596018}",30,21,14.825532247381723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.05059620052636843, 'e': 0.010122410163290057}",25,12,23.13896537405903,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.05034321952373658, 'e': 0.010021186061657156}",20,6,8.354103950249186,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.0500915034261179, 'e': 0.009920974201040586}",25,3,29.452980119526224,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.049841045908987316, 'e': 0.009821764459030179}",25,0,38.9358410645445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.049591840679442376, 'e': 0.009723546814439878}",25,18,10.55445651731388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.04934388147604517, 'e': 0.009626311346295479}",25,16,18.873062477474768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.04909716206866494, 'e': 0.009530048232832523}",30,15,29.324381032074058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.04885167625832161, 'e': 0.009434747750504199}",20,3,27.972210856502244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.048607417877030004, 'e': 0.009340400272999157}",20,8,18.078804426259488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.04836438078764486, 'e': 0.009246996270269165}",25,7,-24.607858917077046,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
467,False,"{'a': 0.04812255888370663, 'e': 0.009154526307566474}",20,1,28.849496301772326,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.0478819460892881, 'e': 0.009062981044490808}",25,9,24.580167568282842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.04764253635884166, 'e': 0.0089723512340459}",30,0,37.94636582654674,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.04740432367704745, 'e': 0.00888262772170544}",20,10,11.863911026582961,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.04716730205866221, 'e': 0.008793801444488386}",25,11,26.202184861744065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.0469314655483689, 'e': 0.008705863430043502}",25,10,27.871131907983045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.04669680822062706, 'e': 0.008618804795743068}",25,16,16.528921664115625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.04646332417952392, 'e': 0.008532616747785637}",20,13,11.605752810499746,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.0462310075586263, 'e': 0.00844729058030778}",35,13,-8.496354359268963,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
476,False,"{'a': 0.04599985252083317, 'e': 0.008362817674504702}",20,13,12.442336820538243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.045769853258229, 'e': 0.008279189497759656}",20,7,23.15461937430944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.045541003991937855, 'e': 0.008196397602782058}",20,9,16.468655846561937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.045313298971978166, 'e': 0.008114433626754238}",35,13,37.107797965569006,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.04508673247711827, 'e': 0.008033289290486696}",20,0,32.22960683567361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.044861298814732685, 'e': 0.00795295639758183}",20,0,33.948887057380944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.04463699232065902, 'e': 0.00787342683360601}",20,2,28.586814220243177,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.04441380735905572, 'e': 0.0077946925652699495}",25,17,14.601677238085887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.04419173832226045, 'e': 0.00771674563961725}",20,12,15.174765721762212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.043970779630649146, 'e': 0.007639578183221077}",20,16,5.688905625944548,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.0437509257324959, 'e': 0.0075631824013888665}",20,12,13.609920137165803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.043532171103833416, 'e': 0.0074875505773749785}",25,12,18.655676658472274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.04331451024831425, 'e': 0.007412675071601228}",20,13,11.05063743737232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.04309793769707268, 'e': 0.007338548320885216}",20,6,28.37770679069243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.042882448008587315, 'e': 0.0072651628376763635}",20,7,22.550552053624155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.04266803576854438, 'e': 0.0071925112092996}",20,16,8.987111774010266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.042454695589701656, 'e': 0.007120586097206604}",25,0,37.37817087116736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.04224242211175315, 'e': 0.007049380236234538}",25,19,12.749396703025788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.042031210001194384, 'e': 0.006978886433872193}",20,9,22.55703166197166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.04182105395118841, 'e': 0.00690909756953347}",25,0,34.436287753874815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,False,"{'a': 0.04161194868143247, 'e': 0.006840006593838136}",25,9,23.542215490135398,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.0414038889380253, 'e': 0.006771606527899755}",25,0,40.48420406270728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.04119686949333518, 'e': 0.0067038904626207565}",25,15,17.41201667955262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.0409908851458685, 'e': 0.006636851557994549}",30,15,30.1808609975059,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.04078593072013916, 'e': 0.006570483042414603}",20,9,23.19856092455931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.04058200106653846, 'e': 0.006504778211990457}",25,9,25.792995818913464,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.04037909106120577, 'e': 0.006439730429870553}",25,16,17.76493064175652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.040177195605899746, 'e': 0.006375333125571847}",25,7,28.514351236821554,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.03997630962787024, 'e': 0.006311579794316129}",25,15,16.655220485705772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.03977642807973089, 'e': 0.006248463996372967}",30,21,18.158791282912063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.039577545939332236, 'e': 0.0061859793564092375}",20,0,8.138092320945535,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
507,False,"{'a': 0.03937965820963558, 'e': 0.006124119562845145}",25,10,26.51283836592527,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.0391827599185874, 'e': 0.0060628783672166935}",25,11,24.923755241130575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.03898684611899446, 'e': 0.006002249583544526}",25,3,27.027872298082478,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.03879191188839949, 'e': 0.005942227087709081}",25,8,28.387486519424808,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.03859795232895749, 'e': 0.00588280481683199}",30,2,48.30826055001026,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.038404962567312705, 'e': 0.005823976768663671}",20,15,10.922740728287348,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.03821293775447614, 'e': 0.0057657370009770335}",25,5,29.02881435438645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.03802187306570376, 'e': 0.005708079630967263}",25,3,35.780868051592265,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.03783176370037524, 'e': 0.00565099883465759}",20,15,10.374781346329515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.03764260488187336, 'e': 0.005594488846311015}",25,10,24.202514533624168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.037454391857464, 'e': 0.005538543957847904}",20,3,24.948211976507782,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.03726711989817667, 'e': 0.005483158518269426}",30,24,10.137176447484077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.03708078429868579, 'e': 0.005428326933086731}",25,13,23.16856919351521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.036895380377192366, 'e': 0.005374043663755864}",30,16,24.250757801843875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.0367109034753064, 'e': 0.005320303227118305}",25,18,14.218641620495482,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
